event_id,user_id,region,category,amount,ts
4591,4383,ap-south,ads,199.87,1700004591
4592,332,us-west,ads,70.25,1700004592
4593,2475,us-west,storage,161.71,1700004593
4594,4692,ap-northeast,marketplace,28.26,1700004594
4595,545,eu-central,subscription,238.57,1700004595
4596,4674,us-east,ads,194.96,1700004596
4597,4729,us-west,compute,187.57,1700004597
4598,197,us-east,marketplace,50.51,1700004598
4599,2271,ap-northeast,subscription,15.12,1700004599
4600,1609,us-east,compute,104.48,1700004600
4601,3852,us-east,subscription,172.01,1700004601
4602,4095,us-east,compute,241.89,1700004602
4603,1190,ap-south,ads,158.69,1700004603
4604,1244,us-east,subscription,40.19,1700004604
4605,3772,ap-south,storage,188.41,1700004605
4606,1144,us-east,ads,151.85,1700004606
4607,732,us-east,ads,96.26,1700004607
4608,857,us-west,subscription,11.42,1700004608
4609,262,ap-south,subscription,181.03,1700004609
4610,4335,ap-south,subscription,50.29,1700004610
4611,1754,us-east,marketplace,143.4,1700004611
4612,3535,ap-south,marketplace,52.89,1700004612
4613,110,us-west,storage,163.01,1700004613
4614,2470,ap-northeast,ads,38.26,1700004614
4615,2311,us-west,ads,23.44,1700004615
4616,187,ap-northeast,storage,156.71,1700004616
4617,1152,eu-central,ads,144.53,1700004617
4618,2676,us-west,subscription,149.48,1700004618
4619,3077,us-west,ads,210.16,1700004619
4620,4845,us-west,marketplace,248.65,1700004620
4621,2867,ap-south,ads,202.81,1700004621
4622,11,us-west,compute,149.45,1700004622
4623,1051,ap-northeast,storage,206.05,1700004623
4624,797,us-west,storage,30.54,1700004624
4625,2257,us-west,storage,233.86,1700004625
4626,4504,eu-central,compute,92.31,1700004626
4627,2515,us-west,subscription,211.74,1700004627
4628,2125,us-east,subscription,7.39,1700004628
4629,3948,us-east,storage,31.66,1700004629
4630,1327,ap-south,subscription,139.82,1700004630
4631,2277,us-east,subscription,150.17,1700004631
4632,504,ap-south,ads,108.37,1700004632
4633,4840,us-east,storage,57.82,1700004633
4634,1037,eu-central,compute,162.87,1700004634
4635,877,eu-central,marketplace,66.0,1700004635
4636,1300,us-east,subscription,175.6,1700004636
4637,2339,us-east,subscription,15.6,1700004637
4638,139,ap-northeast,marketplace,227.09,1700004638
4639,3323,ap-south,compute,228.64,1700004639
4640,3699,eu-central,storage,223.37,1700004640
4641,2526,ap-northeast,ads,93.35,1700004641
4642,4835,eu-central,marketplace,71.98,1700004642
4643,1413,us-west,marketplace,120.41,1700004643
4644,872,us-west,marketplace,115.97,1700004644
4645,23,us-east,ads,139.18,1700004645
4646,971,ap-northeast,ads,10.64,1700004646
4647,219,ap-south,compute,58.23,1700004647
4648,3681,ap-south,marketplace,191.1,1700004648
4649,738,ap-south,subscription,106.53,1700004649
4650,350,ap-northeast,ads,129.7,1700004650
4651,3001,ap-south,ads,37.88,1700004651
4652,250,us-east,marketplace,176.37,1700004652
4653,3797,us-east,subscription,127.58,1700004653
4654,3348,ap-south,ads,62.38,1700004654
4655,3785,us-west,marketplace,20.85,1700004655
4656,392,eu-central,marketplace,242.52,1700004656
4657,2258,ap-south,marketplace,50.67,1700004657
4658,3282,us-west,ads,176.31,1700004658
4659,204,us-east,compute,109.34,1700004659
4660,2859,ap-northeast,compute,169.42,1700004660
4661,3661,ap-south,storage,149.44,1700004661
4662,4065,us-east,subscription,31.0,1700004662
4663,45,eu-central,subscription,249.94,1700004663
4664,1642,ap-northeast,storage,39.99,1700004664
4665,3601,eu-central,storage,222.52,1700004665
4666,3579,us-west,ads,88.96,1700004666
4667,525,ap-northeast,subscription,207.84,1700004667
4668,3892,us-east,ads,15.34,1700004668
4669,2180,ap-south,storage,106.97,1700004669
4670,2545,eu-central,compute,7.21,1700004670
4671,556,us-east,ads,112.29,1700004671
4672,3979,ap-south,ads,228.57,1700004672
4673,306,us-east,marketplace,146.81,1700004673
4674,4456,ap-northeast,ads,205.32,1700004674
4675,4612,eu-central,compute,1.75,1700004675
4676,2043,us-east,marketplace,196.33,1700004676
4677,347,eu-central,compute,152.6,1700004677
4678,311,ap-northeast,marketplace,162.0,1700004678
4679,4899,ap-south,storage,196.05,1700004679
4680,4336,ap-south,subscription,162.36,1700004680
4681,1628,ap-south,compute,110.32,1700004681
4682,986,ap-south,storage,151.14,1700004682
4683,2398,us-east,storage,227.11,1700004683
4684,816,us-west,subscription,121.75,1700004684
4685,403,ap-south,storage,143.18,1700004685
4686,2034,us-west,subscription,190.79,1700004686
4687,3580,us-west,subscription,184.51,1700004687
4688,4223,ap-northeast,compute,72.99,1700004688
4689,4657,us-east,compute,112.07,1700004689
4690,121,us-east,marketplace,42.12,1700004690
4691,3530,us-west,ads,54.37,1700004691
4692,418,ap-northeast,storage,205.13,1700004692
4693,4429,us-west,ads,23.17,1700004693
4694,450,us-west,ads,158.08,1700004694
4695,2126,us-east,compute,235.98,1700004695
4696,686,us-west,marketplace,171.4,1700004696
4697,4683,ap-northeast,compute,126.61,1700004697
4698,4790,ap-south,subscription,224.46,1700004698
4699,685,ap-south,ads,183.01,1700004699
4700,4404,ap-northeast,compute,241.18,1700004700
4701,4164,us-east,ads,242.66,1700004701
4702,3269,eu-central,marketplace,134.24,1700004702
4703,1317,us-east,storage,236.75,1700004703
4704,2917,ap-northeast,compute,184.62,1700004704
4705,1910,ap-northeast,storage,243.16,1700004705
4706,3063,ap-south,ads,135.24,1700004706
4707,506,us-east,marketplace,135.48,1700004707
4708,3431,ap-south,marketplace,118.85,1700004708
4709,768,us-west,subscription,95.68,1700004709
4710,698,eu-central,compute,101.4,1700004710
4711,689,us-west,compute,222.86,1700004711
4712,4837,eu-central,subscription,150.38,1700004712
4713,3470,ap-northeast,compute,38.46,1700004713
4714,3213,ap-northeast,storage,166.48,1700004714
4715,410,eu-central,ads,147.62,1700004715
4716,1879,us-east,marketplace,226.28,1700004716
4717,725,ap-northeast,storage,29.01,1700004717
4718,3500,us-east,storage,225.0,1700004718
4719,2033,us-west,storage,71.75,1700004719
4720,4532,ap-northeast,subscription,83.99,1700004720
4721,3092,eu-central,ads,194.98,1700004721
4722,3771,ap-northeast,storage,46.25,1700004722
4723,371,ap-northeast,storage,175.8,1700004723
4724,2319,ap-northeast,storage,96.55,1700004724
4725,2037,eu-central,compute,107.9,1700004725
4726,2177,ap-south,compute,78.79,1700004726
4727,531,ap-south,ads,39.08,1700004727
4728,2770,us-east,storage,36.44,1700004728
4729,2913,ap-northeast,subscription,206.55,1700004729
4730,3332,eu-central,compute,137.13,1700004730
4731,3,ap-northeast,compute,240.08,1700004731
4732,1819,eu-central,compute,100.63,1700004732
4733,4111,us-west,compute,11.23,1700004733
4734,3571,us-west,marketplace,99.4,1700004734
4735,1240,ap-northeast,storage,150.88,1700004735
4736,559,ap-south,ads,156.19,1700004736
4737,520,us-east,marketplace,19.39,1700004737
4738,926,ap-northeast,subscription,90.08,1700004738
4739,4913,us-west,subscription,178.97,1700004739
4740,885,us-west,subscription,119.3,1700004740
4741,3340,us-east,marketplace,47.46,1700004741
4742,2037,us-east,marketplace,80.98,1700004742
4743,4187,us-east,storage,83.78,1700004743
4744,180,us-west,marketplace,226.7,1700004744
4745,2281,eu-central,storage,37.02,1700004745
4746,1021,ap-northeast,ads,107.8,1700004746
4747,259,us-west,marketplace,69.13,1700004747
4748,4647,ap-south,storage,211.44,1700004748
4749,3851,ap-south,ads,193.33,1700004749
4750,1039,eu-central,compute,135.02,1700004750
4751,4478,us-east,compute,135.72,1700004751
4752,24,ap-south,storage,208.5,1700004752
4753,1192,us-east,marketplace,20.83,1700004753
4754,2219,ap-south,compute,212.1,1700004754
4755,857,us-west,marketplace,156.01,1700004755
4756,3232,ap-south,marketplace,136.93,1700004756
4757,4411,ap-northeast,subscription,175.02,1700004757
4758,4766,ap-south,compute,137.84,1700004758
4759,2553,ap-northeast,storage,142.24,1700004759
4760,740,eu-central,marketplace,147.5,1700004760
4761,2569,us-east,ads,31.91,1700004761
4762,1105,ap-northeast,subscription,15.59,1700004762
4763,3914,eu-central,subscription,174.55,1700004763
4764,3126,us-east,marketplace,29.23,1700004764
4765,3887,us-east,storage,171.01,1700004765
4766,507,us-west,compute,134.92,1700004766
4767,4549,ap-south,subscription,105.89,1700004767
4768,2037,ap-south,subscription,25.9,1700004768
4769,4746,eu-central,marketplace,93.72,1700004769
4770,458,ap-south,storage,2.91,1700004770
4771,203,ap-northeast,compute,75.98,1700004771
4772,1114,eu-central,compute,242.85,1700004772
4773,2050,us-west,ads,74.04,1700004773
4774,3083,ap-south,marketplace,196.59,1700004774
4775,4561,ap-northeast,storage,108.4,1700004775
4776,3363,us-east,marketplace,197.51,1700004776
4777,2148,us-west,ads,205.23,1700004777
4778,2546,eu-central,storage,216.43,1700004778
4779,4015,ap-south,marketplace,134.84,1700004779
4780,240,ap-northeast,storage,195.85,1700004780
4781,2528,eu-central,subscription,48.88,1700004781
4782,4149,ap-northeast,ads,106.86,1700004782
4783,1987,eu-central,marketplace,199.93,1700004783
4784,3124,us-west,subscription,192.84,1700004784
4785,2757,eu-central,ads,27.99,1700004785
4786,2737,ap-northeast,compute,87.41,1700004786
4787,440,us-east,storage,40.91,1700004787
4788,1530,us-east,subscription,38.89,1700004788
4789,1484,ap-south,storage,241.12,1700004789
4790,3919,ap-south,marketplace,100.91,1700004790
4791,2589,ap-northeast,ads,98.15,1700004791
4792,850,us-east,subscription,70.95,1700004792
4793,819,us-east,marketplace,227.77,1700004793
4794,4124,eu-central,compute,199.42,1700004794
4795,3181,us-east,ads,190.36,1700004795
4796,4398,us-east,ads,119.17,1700004796
4797,4230,ap-south,storage,178.03,1700004797
4798,4578,us-west,subscription,218.78,1700004798
4799,1417,ap-northeast,compute,220.74,1700004799
4800,2936,ap-south,ads,232.82,1700004800
4801,2239,ap-south,subscription,248.56,1700004801
4802,3347,eu-central,subscription,160.01,1700004802
4803,3482,us-east,subscription,182.88,1700004803
4804,1349,us-east,subscription,132.66,1700004804
4805,1875,ap-south,marketplace,57.77,1700004805
4806,2833,ap-northeast,storage,216.73,1700004806
4807,4361,us-east,storage,138.97,1700004807
4808,1383,eu-central,marketplace,237.05,1700004808
4809,1433,eu-central,subscription,31.73,1700004809
4810,4567,us-west,compute,81.75,1700004810
4811,2075,eu-central,marketplace,12.74,1700004811
4812,3517,eu-central,marketplace,163.55,1700004812
4813,2337,ap-south,marketplace,185.2,1700004813
4814,1613,us-east,ads,35.85,1700004814
4815,1586,us-west,storage,72.08,1700004815
4816,4402,ap-northeast,storage,170.86,1700004816
4817,696,ap-south,storage,225.39,1700004817
4818,3262,us-west,subscription,166.46,1700004818
4819,1363,ap-south,subscription,8.65,1700004819
4820,4548,ap-northeast,storage,171.59,1700004820
4821,597,ap-south,marketplace,178.84,1700004821
4822,4448,us-east,ads,152.08,1700004822
4823,3171,us-west,ads,64.48,1700004823
4824,1593,us-east,storage,152.61,1700004824
4825,1881,eu-central,compute,126.26,1700004825
4826,1187,eu-central,compute,223.55,1700004826
4827,2712,us-west,marketplace,3.94,1700004827
4828,851,ap-northeast,ads,179.07,1700004828
4829,3247,ap-south,storage,126.78,1700004829
4830,4213,us-east,storage,86.99,1700004830
4831,1412,eu-central,marketplace,64.34,1700004831
4832,2945,eu-central,marketplace,107.45,1700004832
4833,4356,us-west,compute,219.87,1700004833
4834,541,ap-south,compute,155.27,1700004834
4835,3690,ap-northeast,ads,4.88,1700004835
4836,2626,us-west,compute,31.71,1700004836
4837,4397,ap-south,compute,128.61,1700004837
4838,2093,ap-northeast,storage,201.17,1700004838
4839,4653,ap-northeast,storage,247.05,1700004839
4840,4323,ap-northeast,subscription,221.32,1700004840
4841,4906,us-east,marketplace,248.31,1700004841
4842,2577,ap-south,compute,176.07,1700004842
4843,3927,us-east,marketplace,210.1,1700004843
4844,1127,eu-central,storage,58.91,1700004844
4845,734,ap-northeast,compute,187.18,1700004845
4846,3124,eu-central,subscription,67.68,1700004846
4847,1669,ap-northeast,subscription,148.51,1700004847
4848,1334,ap-northeast,subscription,60.33,1700004848
4849,846,us-west,ads,246.35,1700004849
4850,4504,ap-south,ads,98.58,1700004850
4851,1288,ap-northeast,subscription,245.87,1700004851
4852,4236,ap-northeast,ads,178.21,1700004852
4853,4564,us-west,subscription,37.28,1700004853
4854,367,us-east,ads,47.09,1700004854
4855,1440,us-east,ads,16.69,1700004855
4856,4277,ap-south,storage,109.06,1700004856
4857,939,us-east,ads,127.47,1700004857
4858,4890,ap-northeast,storage,179.0,1700004858
4859,997,us-east,compute,21.82,1700004859
4860,2421,us-west,marketplace,96.55,1700004860
4861,762,eu-central,ads,229.4,1700004861
4862,1928,ap-northeast,marketplace,232.21,1700004862
4863,1999,us-east,compute,128.07,1700004863
4864,389,ap-south,marketplace,105.86,1700004864
4865,4509,us-west,subscription,79.4,1700004865
4866,3348,ap-northeast,marketplace,208.18,1700004866
4867,801,us-east,ads,50.44,1700004867
4868,139,ap-south,storage,229.08,1700004868
4869,29,eu-central,marketplace,235.92,1700004869
4870,4820,ap-south,storage,208.69,1700004870
4871,2715,us-east,ads,109.54,1700004871
4872,3195,ap-south,marketplace,23.91,1700004872
4873,107,ap-south,marketplace,75.47,1700004873
4874,709,us-east,subscription,246.71,1700004874
4875,13,ap-south,compute,81.66,1700004875
4876,3268,ap-northeast,compute,67.95,1700004876
4877,3846,us-east,compute,154.18,1700004877
4878,3009,ap-northeast,subscription,108.04,1700004878
4879,4492,us-west,marketplace,138.94,1700004879
4880,3096,ap-northeast,compute,141.59,1700004880
4881,3320,us-west,storage,152.13,1700004881
4882,127,ap-northeast,subscription,135.44,1700004882
4883,4572,ap-northeast,compute,224.53,1700004883
4884,4635,us-east,storage,132.76,1700004884
4885,3976,ap-northeast,ads,91.66,1700004885
4886,3040,ap-northeast,storage,45.97,1700004886
4887,3716,us-east,compute,114.16,1700004887
4888,3089,us-east,compute,59.95,1700004888
4889,183,us-east,subscription,108.47,1700004889
4890,2937,ap-south,compute,144.75,1700004890
4891,1531,ap-south,ads,76.38,1700004891
4892,645,ap-northeast,ads,190.5,1700004892
4893,4683,eu-central,subscription,235.25,1700004893
4894,3777,eu-central,marketplace,128.11,1700004894
4895,965,ap-south,storage,114.77,1700004895
4896,740,us-west,storage,74.9,1700004896
4897,4933,us-west,ads,25.05,1700004897
4898,4518,us-west,marketplace,23.88,1700004898
4899,4852,ap-south,subscription,109.5,1700004899
4900,1451,us-west,subscription,151.19,1700004900
4901,3912,eu-central,compute,147.32,1700004901
4902,3681,us-east,marketplace,180.53,1700004902
4903,3002,eu-central,subscription,27.2,1700004903
4904,4535,eu-central,marketplace,93.84,1700004904
4905,372,eu-central,storage,195.1,1700004905
4906,1036,us-east,compute,36.24,1700004906
4907,3008,ap-south,ads,177.87,1700004907
4908,148,us-east,ads,158.4,1700004908
4909,1799,eu-central,storage,69.5,1700004909
4910,433,ap-south,subscription,53.61,1700004910
4911,1115,eu-central,storage,247.98,1700004911
4912,4122,us-west,compute,153.15,1700004912
4913,2294,us-east,ads,23.15,1700004913
4914,4262,ap-northeast,subscription,41.07,1700004914
4915,2145,ap-south,subscription,23.43,1700004915
4916,3439,us-east,storage,235.46,1700004916
4917,4443,eu-central,ads,120.89,1700004917
4918,483,eu-central,compute,160.73,1700004918
4919,484,us-east,ads,144.02,1700004919
4920,9,ap-northeast,subscription,211.12,1700004920
4921,895,us-east,marketplace,47.3,1700004921
4922,663,us-east,marketplace,57.63,1700004922
4923,3610,us-east,compute,34.9,1700004923
4924,360,us-east,storage,18.65,1700004924
4925,3525,ap-northeast,marketplace,170.44,1700004925
4926,38,ap-south,marketplace,226.61,1700004926
4927,710,ap-northeast,compute,196.52,1700004927
4928,4603,eu-central,marketplace,57.52,1700004928
4929,1154,ap-northeast,compute,117.61,1700004929
4930,4859,ap-northeast,compute,54.12,1700004930
4931,3377,eu-central,subscription,149.2,1700004931
4932,2286,ap-south,ads,103.94,1700004932
4933,722,ap-northeast,compute,231.5,1700004933
4934,3885,us-west,marketplace,202.92,1700004934
4935,678,us-west,ads,9.84,1700004935
4936,2723,us-east,subscription,88.6,1700004936
4937,4600,ap-northeast,storage,56.22,1700004937
4938,1501,us-east,storage,223.21,1700004938
4939,1748,eu-central,storage,64.75,1700004939
4940,1983,eu-central,subscription,105.75,1700004940
4941,496,ap-south,marketplace,244.77,1700004941
4942,3567,us-east,storage,112.5,1700004942
4943,4820,ap-northeast,subscription,247.44,1700004943
4944,2060,eu-central,compute,126.34,1700004944
4945,4483,eu-central,subscription,80.16,1700004945
4946,1867,ap-south,marketplace,102.07,1700004946
4947,1130,ap-northeast,ads,83.38,1700004947
4948,435,ap-south,storage,231.83,1700004948
